w Exp(t) + (1-w) InverseGamma(a,b): [a,b,t,w] =	[2.433361, 2.387495, 3.947957, 0.7499894]
gene	p_phi_neg	q_phi_neg	phi_neg	p_phi_pos	q_phi_pos	phi_pos_or_p(m=0|s)*p(k=0|s)	m_obs	k_obs	s_obs
MYO7B	9.968035e-01	9.989441e-01	0.056334	1.870960e-02	1.000000e+00	4.794474	7	1	1
MYO9A	7.149148e-01	8.573466e-01	0.328710	1.101950e-01	1.000000e+00	2.677886	3	1	1
MYO9B	9.118183e-03	2.731942e-01	2.470248	6.050341e-01	1.000000e+00	0.046492	1	0	3
MYOC	4.558074e-01	7.535294e-01	0.634727	5.096843e-01	1.000000e+00	0.663782	2	0	1
MYOCD	1.053448e-01	5.674940e-01	1.079184	3.326708e-01	1.000000e+00	1.025441	16	0	6
MYOD1	7.975160e-01	8.903902e-01	0.269301	3.862727e-01	1.000000e+00	0.847057	1	0	0
MYOF	8.952284e-02	5.345596e-01	1.270725	5.827744e-01	1.000000e+00	0.274285	2	0	2
MYOG	3.744634e-01	7.332144e-01	0.661010	1.000000e+00	1.000000e+00	0.516330	0	0	0
MYOM1	4.558074e-01	7.535294e-01	0.623804	5.096843e-01	1.000000e+00	0.661005	2	0	1
MYOM2	3.332030e-01	7.200239e-01	0.682704	2.719383e-01	1.000000e+00	1.470190	9	0	3
MYOM3	9.648666e-01	9.775402e-01	0.117248	4.380514e-02	1.000000e+00	3.750207	5	1	1
MYOT	6.893139e-01	8.473318e-01	0.350957	4.795868e-01	1.000000e+00	0.730509	1	0	0
MYOZ1	4.756241e-02	4.536536e-01	1.552247	1.000000e+00	1.000000e+00	0.211772	0	0	1
MYOZ2	6.481178e-01	8.301494e-01	0.391750	5.019108e-01	1.000000e+00	0.689465	1	0	0
MYOZ3	4.927997e-01	7.643207e-01	0.608117	1.000000e+00	1.000000e+00	0.544375	0	0	0
MYPN	9.257741e-01	9.555685e-01	0.141818	4.765884e-02	1.000000e+00	3.651404	9	0	1
MYPOP	5.681381e-01	7.853712e-01	0.547464	1.000000e+00	1.000000e+00	0.578415	0	0	0
MYRF	4.927997e-01	7.643207e-01	0.613631	1.000000e+00	1.000000e+00	0.541382	0	0	0
MYRIP	7.707757e-01	8.793118e-01	0.283105	9.702311e-02	1.000000e+00	2.818786	3	1	1
MYSM1	1.101968e-01	5.771418e-01	1.026651	2.183542e-01	1.000000e+00	1.702664	1	1	1
MYT1	6.042966e-01	8.044359e-01	0.479110	3.326708e-01	1.000000e+00	1.031552	3	0	1
MYT1L	1.053448e-01	5.674940e-01	1.075465	3.270099e-01	1.000000e+00	1.087997	7	1	4
MZB1	4.927997e-01	7.643207e-01	0.614703	1.000000e+00	1.000000e+00	0.540801	0	0	0
MZF1	4.161488e-01	7.441879e-01	0.653238	1.000000e+00	1.000000e+00	0.520358	0	0	0
MZT1	5.250759e-01	7.728329e-01	0.584393	1.000000e+00	1.000000e+00	0.557444	0	0	0
MZT2A	5.492250e-01	7.791923e-01	0.578909	1.000000e+00	1.000000e+00	0.560509	0	0	0
MZT2B	5.492250e-01	7.791923e-01	0.568234	1.000000e+00	1.000000e+00	0.566525	0	0	0
N4BP1	8.622647e-01	9.215593e-01	0.212548	2.848852e-01	1.000000e+00	1.410904	2	0	0
N4BP2	8.825494e-01	9.319793e-01	0.185115	2.038001e-01	1.000000e+00	1.821929	3	0	0
N4BP2L1	2.964874e-01	7.072503e-01	0.710288	1.000000e+00	1.000000e+00	0.491503	0	0	0
N4BP2L2	2.356334e-01	6.802248e-01	0.749000	4.919622e-01	1.000000e+00	0.703528	3	0	1
N4BP3	5.808154e-01	7.906578e-01	0.526216	4.656220e-01	1.000000e+00	0.752053	2	0	1
N6AMT1	4.558074e-01	7.535294e-01	0.621385	1.000000e+00	1.000000e+00	0.537200	0	0	0
N6AMT2	2.111790e-01	6.655186e-01	0.777612	1.000000e+00	1.000000e+00	0.459502	0	0	0
NAA10	2.640666e-01	6.926738e-01	0.720502	1.000000e+00	1.000000e+00	0.486508	0	0	0
NAA11	2.964874e-01	7.072503e-01	0.714072	5.300029e-01	1.000000e+00	0.570017	2	0	1
NAA15	1.526769e-01	6.299440e-01	0.852610	1.000000e+00	1.000000e+00	0.426301	0	0	0
NAA16	2.111790e-01	6.655186e-01	0.766856	1.445480e-01	1.000000e+00	2.352421	0	1	0
NAA20	2.111790e-01	6.655186e-01	0.761959	1.000000e+00	1.000000e+00	0.466751	0	0	0
NAA25	6.674131e-01	8.386357e-01	0.364647	4.795868e-01	1.000000e+00	0.736579	1	0	0
NAA30	7.707757e-01	8.793118e-01	0.289794	3.862727e-01	1.000000e+00	0.851885	1	0	0
NAA35	6.674131e-01	8.386357e-01	0.367409	4.795868e-01	1.000000e+00	0.722007	1	0	0
NAA38	4.161488e-01	7.441879e-01	0.654398	1.000000e+00	1.000000e+00	0.519755	0	0	0
NAA40	3.067967e-02	4.055713e-01	1.696516	1.000000e+00	1.000000e+00	0.183321	0	0	1
NAA50	1.629344e-01	6.355974e-01	0.820966	1.000000e+00	1.000000e+00	0.440006	0	0	0
NAAA	4.927997e-01	7.643207e-01	0.611945	1.000000e+00	1.000000e+00	0.542295	0	0	0
NAALAD2	1.629344e-01	6.355974e-01	0.820963	4.919622e-01	1.000000e+00	0.718009	4	0	2
NAALADL1	5.250759e-01	7.728329e-01	0.599034	1.000000e+00	1.000000e+00	0.549342	0	0	0
NAALADL2	8.825494e-01	9.319793e-01	0.199709	2.764795e-01	1.000000e+00	1.442336	2	0	0
NAB1	2.640666e-01	6.926738e-01	0.739461	1.000000e+00	1.000000e+00	0.477371	0	0	0
NAB2	4.558074e-01	7.535294e-01	0.620153	1.000000e+00	1.000000e+00	0.537862	0	0	0
NABP1	2.964874e-01	7.072503e-01	0.704218	1.000000e+00	1.000000e+00	0.494495	0	0	0
NABP2	4.927997e-01	7.643207e-01	0.617167	1.000000e+00	1.000000e+00	0.539471	0	0	0
NACA	5.681381e-01	7.853712e-01	0.540407	1.000000e+00	1.000000e+00	0.582511	0	0	0
NACA2	4.558074e-01	7.535294e-01	0.629901	1.000000e+00	1.000000e+00	0.532644	0	0	0
NACAD	5.250759e-01	7.728329e-01	0.595150	1.000000e+00	1.000000e+00	0.551480	0	0	0
NACAP1	4.558074e-01	7.535294e-01	0.628226	1.000000e+00	1.000000e+00	0.533538	0	0	0
NACC1	4.558074e-01	7.535294e-01	0.631515	1.000000e+00	1.000000e+00	0.531786	0	0	0
NACC2	5.250759e-01	7.728329e-01	0.590051	1.000000e+00	1.000000e+00	0.554299	0	0	0
NADK	4.927997e-01	7.643207e-01	0.606873	1.000000e+00	1.000000e+00	0.545052	0	0	0
NADKD1	3.744634e-01	7.332144e-01	0.663997	1.000000e+00	1.000000e+00	0.514790	0	0	0
NADSYN1	7.707757e-01	8.793118e-01	0.299217	4.015626e-01	1.000000e+00	0.825712	1	0	0
NAE1	2.356334e-01	6.802248e-01	0.745970	1.000000e+00	1.000000e+00	0.474274	0	0	0
NAF1	8.825494e-01	9.319793e-01	0.182654	2.622558e-01	1.000000e+00	1.519515	2	0	0
NAGA	2.964874e-01	7.072503e-01	0.719068	1.000000e+00	1.000000e+00	0.487206	0	0	0
NAGK	4.927997e-01	7.643207e-01	0.617621	1.000000e+00	1.000000e+00	0.539226	0	0	0
NAGLU	5.681381e-01	7.853712e-01	0.547549	9.011215e-02	1.000000e+00	2.893869	0	1	0
NAGPA	4.558074e-01	7.535294e-01	0.620156	1.000000e+00	1.000000e+00	0.537860	0	0	0
NAGS	5.250759e-01	7.728329e-01	0.589068	1.000000e+00	1.000000e+00	0.554844	0	0	0
NAIF1	7.975160e-01	8.903902e-01	0.260556	3.622237e-01	1.000000e+00	0.885325	1	0	0
NAIP	7.707757e-01	8.793118e-01	0.287381	6.029501e-02	1.000000e+00	3.374975	1	1	0
NALCN	1.895246e-02	3.527085e-01	1.955931	5.976517e-01	1.000000e+00	0.123455	2	0	3
NAMPT	2.356334e-01	6.802248e-01	0.758227	1.000000e+00	1.000000e+00	0.468496	0	0	0
NANOG	6.331940e-01	8.224913e-01	0.417118	5.019108e-01	1.000000e+00	0.688049	1	0	0
NANOGNB	1.272313e-01	6.032258e-01	0.930238	1.000000e+00	1.000000e+00	0.394460	0	0	0
NANOGP1	1.526769e-01	6.299440e-01	0.851831	1.000000e+00	1.000000e+00	0.426633	0	0	0
NANOS1	5.492250e-01	7.791923e-01	0.575235	1.000000e+00	1.000000e+00	0.562573	0	0	0
NANOS2	4.161488e-01	7.441879e-01	0.655198	1.000000e+00	1.000000e+00	0.519339	0	0	0
NANOS3	1.911461e-01	6.559907e-01	0.785324	5.505447e-01	1.000000e+00	0.348365	1	0	1
NANP	3.744634e-01	7.332144e-01	0.663558	1.000000e+00	1.000000e+00	0.515015	0	0	0
NANS	2.356334e-01	6.802248e-01	0.752886	1.000000e+00	1.000000e+00	0.471005	0	0	0
NAP1L1	1.315386e-01	6.078980e-01	0.914787	1.000000e+00	1.000000e+00	0.400602	0	0	0
NAP1L2	9.648666e-01	9.775402e-01	0.102776	1.051823e-03	8.180556e-01	7.947329	18	0	0
NAP1L3	2.356334e-01	6.802248e-01	0.745005	3.429872e-01	1.000000e+00	0.956850	6	0	2
NAP1L4	1.629344e-01	6.355974e-01	0.824840	1.000000e+00	1.000000e+00	0.438305	0	0	0
NAP1L5	2.964874e-01	7.072503e-01	0.718674	1.000000e+00	1.000000e+00	0.487398	0	0	0
NAPA	2.640666e-01	6.926738e-01	0.736378	1.000000e+00	1.000000e+00	0.478845	0	0	0
NAPB	2.356334e-01	6.802248e-01	0.752704	1.000000e+00	1.000000e+00	0.471091	0	0	0
NAPEPLD	6.331940e-01	8.224913e-01	0.417497	5.019108e-01	1.000000e+00	0.682171	1	0	0
NAPG	2.964874e-01	7.072503e-01	0.717828	1.000000e+00	1.000000e+00	0.487810	0	0	0
NAPRT1	3.744634e-01	7.332144e-01	0.661925	5.456873e-01	1.000000e+00	0.379149	1	0	1
NAPSA	8.952284e-02	5.345596e-01	1.272931	1.000000e+00	1.000000e+00	0.280010	0	0	1
NARF	4.432123e-02	4.433548e-01	1.565940	1.000000e+00	1.000000e+00	0.208892	0	0	1
NARFL	4.558074e-01	7.535294e-01	0.628008	1.000000e+00	1.000000e+00	0.533654	0	0	0
NARG2	2.356334e-01	6.802248e-01	0.756181	1.000000e+00	1.000000e+00	0.469456	0	0	0
NARS	5.593057e-03	2.372727e-01	2.691374	1.000000e+00	1.000000e+00	0.067788	0	0	2
NARS2	3.744634e-01	7.332144e-01	0.668851	1.000000e+00	1.000000e+00	0.512297	0	0	0
NASP	2.111790e-01	6.655186e-01	0.771648	1.000000e+00	1.000000e+00	0.462250	0	0	0
NAT1	3.332030e-01	7.200239e-01	0.690260	1.000000e+00	1.000000e+00	0.501446	0	0	0
NAT10	6.157006e-02	4.782633e-01	1.469574	1.000000e+00	1.000000e+00	0.230024	0	0	1
NAT14	5.971463e-01	7.993068e-01	0.499085	1.000000e+00	1.000000e+00	0.607086	0	0	0
NAT16	7.124004e-02	4.978535e-01	1.409171	1.000000e+00	1.000000e+00	0.244346	0	0	1
NAT2	7.433069e-01	8.667271e-01	0.310492	4.351191e-01	1.000000e+00	0.783735	1	0	0
NAT8	4.927997e-01	7.643207e-01	0.603448	1.000000e+00	1.000000e+00	0.546923	0	0	0
NAT8B	5.250759e-01	7.728329e-01	0.584594	1.000000e+00	1.000000e+00	0.557332	0	0	0
NAT8L	5.492250e-01	7.791923e-01	0.575555	1.000000e+00	1.000000e+00	0.562393	0	0	0
NAT9	2.640666e-01	6.926738e-01	0.732653	1.000000e+00	1.000000e+00	0.480632	0	0	0
NAV1	9.040966e-01	9.432601e-01	0.178876	2.573110e-01	1.000000e+00	1.520838	2	0	0
NAV2	5.681381e-01	7.853712e-01	0.544182	5.019108e-01	1.000000e+00	0.684110	2	0	1
NAV3	8.825494e-01	9.319793e-01	0.190342	5.935569e-02	1.000000e+00	3.388128	4	1	1
NBAS	9.648666e-01	9.775402e-01	0.115258	1.026108e-01	1.000000e+00	2.753640	4	0	0
NBEA	6.481178e-01	8.301494e-01	0.381320	1.587307e-01	1.000000e+00	2.229743	8	1	3
NBEAL1	2.640666e-01	6.926738e-01	0.737739	1.000000e+00	1.000000e+00	0.478194	0	0	0
NBEAL2	2.294725e-03	1.628644e-01	3.322558	1.000000e+00	1.000000e+00	0.036060	0	0	3
NBEAP1	4.161488e-01	7.441879e-01	0.650853	1.000000e+00	1.000000e+00	0.521601	0	0	0
NBL1	4.161488e-01	7.441879e-01	0.644526	1.000000e+00	1.000000e+00	0.524911	0	0	0
NBN	2.216329e-02	3.677333e-01	1.829918	1.000000e+00	1.000000e+00	0.160427	0	0	1
NBPF1	1.911461e-01	6.559907e-01	0.787853	1.000000e+00	1.000000e+00	0.454820	0	0	0
NBPF14	1.373942e-01	6.154548e-01	0.884066	1.000000e+00	1.000000e+00	0.413100	0	0	0
NBPF15	6.119397e-01	8.091285e-01	0.445830	5.158006e-01	1.000000e+00	0.653094	1	0	0
NBPF16	1.526769e-01	6.299440e-01	0.842704	1.000000e+00	1.000000e+00	0.430545	0	0	0
NBPF22P	3.332030e-01	7.200239e-01	0.692533	1.000000e+00	1.000000e+00	0.500307	0	0	0
NBPF24	1.911461e-01	6.559907e-01	0.796430	1.000000e+00	1.000000e+00	0.450936	0	0	0
NBPF3	8.214472e-01	9.007833e-01	0.248637	2.994821e-01	1.000000e+00	1.328392	2	0	0
NBPF4	2.640666e-01	6.926738e-01	0.738658	1.000000e+00	1.000000e+00	0.477755	0	0	0
NBPF6	2.640666e-01	6.926738e-01	0.737380	1.000000e+00	1.000000e+00	0.478366	0	0	0
NBPF7	1.911461e-01	6.559907e-01	0.783852	1.000000e+00	1.000000e+00	0.456644	0	0	0
NBR1	4.927997e-01	7.643207e-01	0.614298	5.158006e-01	1.000000e+00	0.642104	2	0	1
NCALD	2.111790e-01	6.655186e-01	0.777329	1.000000e+00	1.000000e+00	0.459632	0	0	0
NCAM2	2.964874e-01	7.072503e-01	0.704437	5.300029e-01	1.000000e+00	0.561147	2	0	1
NCAN	9.648666e-01	9.775402e-01	0.114134	1.515608e-01	1.000000e+00	2.291910	3	0	0
NCAPD2	7.433069e-01	8.667271e-01	0.311640	4.351191e-01	1.000000e+00	0.795595	1	0	0
NCAPD3	6.712740e-03	2.466535e-01	2.619234	6.058484e-01	1.000000e+00	0.037797	1	0	3
NCAPG	8.622647e-01	9.215593e-01	0.210159	2.890139e-01	1.000000e+00	1.392608	2	0	0
NCAPG2	6.893139e-01	8.473318e-01	0.340853	4.509465e-01	1.000000e+00	0.768711	1	0	0
NCAPH	2.964874e-01	7.072503e-01	0.714019	1.000000e+00	1.000000e+00	0.489672	0	0	0
NCAPH2	5.492250e-01	7.791923e-01	0.576984	5.019108e-01	1.000000e+00	0.697456	2	0	1
NCBP1	2.111790e-01	6.655186e-01	0.777299	1.000000e+00	1.000000e+00	0.459646	0	0	0
NCBP2	2.964874e-01	7.072503e-01	0.705859	1.000000e+00	1.000000e+00	0.493684	0	0	0
NCCRP1	5.681381e-01	7.853712e-01	0.550649	1.268063e-01	1.000000e+00	2.517870	0	1	0
NCDN	8.214472e-01	9.007833e-01	0.247859	3.536733e-01	1.000000e+00	0.914606	1	0	0
NCEH1	4.161488e-01	7.441879e-01	0.643043	1.000000e+00	1.000000e+00	0.525690	0	0	0
NCF1	4.161488e-01	7.441879e-01	0.643343	1.000000e+00	1.000000e+00	0.525532	0	0	0
NCF1B	4.927997e-01	7.643207e-01	0.618240	1.000000e+00	1.000000e+00	0.538892	0	0	0
NCF1C	4.161488e-01	7.441879e-01	0.656831	1.000000e+00	1.000000e+00	0.518492	0	0	0
NCF2	1.272313e-01	6.032258e-01	0.932594	5.757348e-01	1.000000e+00	0.289955	1	0	1
NCF4	7.433069e-01	8.667271e-01	0.309363	4.178471e-01	1.000000e+00	0.813507	1	0	0
NCK1	2.356334e-01	6.802248e-01	0.745146	1.492446e-01	1.000000e+00	2.300183	0	1	0
NCK2	2.964874e-01	7.072503e-01	0.705784	1.000000e+00	1.000000e+00	0.493722	0	0	0
NCKAP1	6.331940e-01	8.224913e-01	0.407980	5.096843e-01	1.000000e+00	0.668708	1	0	0
NCKAP1L	9.456784e-01	9.659644e-01	0.132219	1.734366e-01	1.000000e+00	2.118757	3	0	0
NCKAP5	9.924354e-01	9.961712e-01	0.066729	7.012750e-03	1.000000e+00	5.888576	10	0	0
NCKAP5L	3.332030e-01	7.200239e-01	0.695273	5.158006e-01	1.000000e+00	0.655089	3	0	2
NCKIPSD	7.433069e-01	8.667271e-01	0.319018	3.142791e-01	1.000000e+00	1.217509	3	0	1
NCL	1.911461e-01	6.559907e-01	0.790187	1.000000e+00	1.000000e+00	0.453760	0	0	0
NCLN	5.250759e-01	7.728329e-01	0.594114	1.000000e+00	1.000000e+00	0.552052	0	0	0
NCMAP	5.250759e-01	7.728329e-01	0.596847	1.000000e+00	1.000000e+00	0.550545	0	0	0
NCOA1	5.084110e-02	4.597868e-01	1.527130	1.000000e+00	1.000000e+00	0.217158	0	0	1
NCOA2	3.881924e-02	4.328554e-01	1.615718	1.000000e+00	1.000000e+00	0.198748	0	0	1
NCOA3	9.257741e-01	9.555685e-01	0.140795	1.895639e-01	1.000000e+00	1.971798	3	0	0
NCOA4	2.356334e-01	6.802248e-01	0.750174	1.000000e+00	1.000000e+00	0.472284	0	0	0
NCOA5	8.825494e-01	9.319793e-01	0.184440	2.671363e-01	1.000000e+00	1.480782	2	0	0
NCOA6	9.040966e-01	9.432601e-01	0.164300	1.377567e-01	1.000000e+00	2.403231	6	0	1
NCOA7	9.040966e-01	9.432601e-01	0.175357	1.895639e-01	1.000000e+00	1.968391	3	0	0
NCOR1	6.119397e-01	8.091285e-01	0.451330	3.368477e-01	1.000000e+00	0.983664	3	0	1
NCOR2	1.053448e-01	5.674940e-01	1.075663	5.368299e-01	1.000000e+00	0.490385	4	0	3
NCR1	1.629344e-01	6.355974e-01	0.832083	5.273474e-01	1.000000e+00	0.598172	3	0	2
NCR2	8.825494e-01	9.319793e-01	0.188793	2.520554e-01	1.000000e+00	1.556628	2	0	0
NCR3	8.426551e-01	9.115090e-01	0.227917	3.429872e-01	1.000000e+00	0.940083	1	0	0
NCR3LG1	3.744634e-01	7.332144e-01	0.662433	1.000000e+00	1.000000e+00	0.515596	0	0	0
NCS1	2.356334e-01	6.802248e-01	0.754614	1.000000e+00	1.000000e+00	0.470192	0	0	0
NCSTN	4.558074e-01	7.535294e-01	0.634880	1.000000e+00	1.000000e+00	0.529999	0	0	0
NDC1	3.332030e-01	7.200239e-01	0.689170	1.000000e+00	1.000000e+00	0.501993	0	0	0
NDC80	6.119397e-01	8.091285e-01	0.448888	5.158006e-01	1.000000e+00	0.646879	1	0	0
NDE1	3.332030e-01	7.200239e-01	0.688135	1.000000e+00	1.000000e+00	0.502512	0	0	0
NDEL1	6.674131e-01	8.386357e-01	0.360798	4.795868e-01	1.000000e+00	0.737393	1	0	0
NDFIP1	7.707757e-01	8.793118e-01	0.281239	4.015626e-01	1.000000e+00	0.824823	1	0	0
NDFIP2	4.927997e-01	7.643207e-01	0.603908	1.000000e+00	1.000000e+00	0.546671	0	0	0
NDN	1.748152e-01	6.455193e-01	0.815254	5.577896e-01	1.000000e+00	0.332472	1	0	1
NDNF	2.216329e-02	3.677333e-01	1.829639	6.031198e-01	1.000000e+00	0.092760	1	0	2
NDNL2	7.433069e-01	8.667271e-01	0.307398	4.015626e-01	1.000000e+00	0.825450	1	0	0
NDOR1	1.231133e-01	5.967368e-01	0.959165	5.456873e-01	1.000000e+00	0.371831	2	0	2
NDP	2.640666e-01	6.926738e-01	0.724084	1.000000e+00	1.000000e+00	0.484769	0	0	0
NDRG1	1.608272e-02	3.335556e-01	2.119752	1.000000e+00	1.000000e+00	0.120061	0	0	2
NDRG2	9.950355e-03	2.844308e-01	2.428433	1.000000e+00	1.000000e+00	0.088175	0	0	2
NDRG3	3.744634e-01	7.332144e-01	0.667790	1.000000e+00	1.000000e+00	0.512841	0	0	0
NDRG4	3.744634e-01	7.332144e-01	0.665010	1.000000e+00	1.000000e+00	0.514269	0	0	0
NDST1	3.744634e-01	7.332144e-01	0.676651	1.000000e+00	1.000000e+00	0.508317	0	0	0
NDST2	4.558074e-01	7.535294e-01	0.630860	1.000000e+00	1.000000e+00	0.532134	0	0	0
NDST3	7.149148e-01	8.573466e-01	0.334383	1.082574e-01	1.000000e+00	2.688084	3	1	1
NDST4	9.990178e-01	1.000000e+00	0.037275	3.489410e-03	1.000000e+00	6.621331	8	2	1
NDUFA1	2.111790e-01	6.655186e-01	0.773941	1.000000e+00	1.000000e+00	0.461192	0	0	0
NDUFA10	7.149148e-01	8.573466e-01	0.324940	4.351191e-01	1.000000e+00	0.788264	1	0	0
NDUFA11	5.808154e-01	7.906578e-01	0.533224	1.000000e+00	1.000000e+00	0.586710	0	0	0
NDUFA12	2.964874e-01	7.072503e-01	0.711884	1.000000e+00	1.000000e+00	0.490719	0	0	0
NDUFA2	4.558074e-01	7.535294e-01	0.630185	1.000000e+00	1.000000e+00	0.532493	0	0	0
NDUFA3	5.250759e-01	7.728329e-01	0.589167	1.000000e+00	1.000000e+00	0.554789	0	0	0
NDUFA4	2.356334e-01	6.802248e-01	0.757969	1.000000e+00	1.000000e+00	0.468617	0	0	0
NDUFA4L2	3.332030e-01	7.200239e-01	0.682225	1.000000e+00	1.000000e+00	0.505491	0	0	0
NDUFA5	1.911461e-01	6.559907e-01	0.783854	1.000000e+00	1.000000e+00	0.456643	0	0	0
NDUFA6	3.744634e-01	7.332144e-01	0.665048	1.000000e+00	1.000000e+00	0.514249	0	0	0
NDUFA7	4.558074e-01	7.535294e-01	0.635828	1.000000e+00	1.000000e+00	0.529497	0	0	0
NDUFA8	1.442034e-01	6.216397e-01	0.867590	1.000000e+00	1.000000e+00	0.419962	0	0	0
NDUFA9	4.161488e-01	7.441879e-01	0.656459	1.000000e+00	1.000000e+00	0.518685	0	0	0
NDUFAB1	5.492250e-01	7.791923e-01	0.576876	1.000000e+00	1.000000e+00	0.561650	0	0	0
NDUFAF1	2.356334e-01	6.802248e-01	0.743091	1.000000e+00	1.000000e+00	0.475642	0	0	0
NDUFAF2	6.212811e-01	8.156445e-01	0.428272	4.919622e-01	1.000000e+00	0.703958	1	0	0
NDUFAF3	5.492250e-01	7.791923e-01	0.566194	1.000000e+00	1.000000e+00	0.567682	0	0	0
NDUFAF4	2.620272e-02	3.863349e-01	1.742359	1.000000e+00	1.000000e+00	0.175107	0	0	1
NDUFAF5	4.756241e-02	4.536536e-01	1.545851	1.000000e+00	1.000000e+00	0.213130	0	0	1
NDUFAF6	7.149148e-01	8.573466e-01	0.320739	4.351191e-01	1.000000e+00	0.792192	1	0	0
NDUFAF7	3.744634e-01	7.332144e-01	0.671964	1.000000e+00	1.000000e+00	0.510705	0	0	0
NDUFB1	5.681381e-01	7.853712e-01	0.556405	1.000000e+00	1.000000e+00	0.573266	0	0	0
NDUFB10	2.111790e-01	6.655186e-01	0.776113	1.000000e+00	1.000000e+00	0.460191	0	0	0
NDUFB11	4.161488e-01	7.441879e-01	0.655400	1.000000e+00	1.000000e+00	0.519234	0	0	0
NDUFB2	3.332030e-01	7.200239e-01	0.686442	1.000000e+00	1.000000e+00	0.503364	0	0	0
NDUFB3	1.737919e-02	3.454739e-01	2.021047	1.000000e+00	1.000000e+00	0.132517	0	0	1
NDUFB4	4.558074e-01	7.535294e-01	0.631416	1.000000e+00	1.000000e+00	0.531838	0	0	0
NDUFB5	7.433069e-01	8.667271e-01	0.303688	4.015626e-01	1.000000e+00	0.820675	1	0	0
NDUFB6	1.629344e-01	6.355974e-01	0.829481	1.000000e+00	1.000000e+00	0.436276	0	0	0
NDUFB7	3.332030e-01	7.200239e-01	0.686998	1.000000e+00	1.000000e+00	0.503084	0	0	0
NDUFB8	2.964874e-01	7.072503e-01	0.707241	1.000000e+00	1.000000e+00	0.493002	0	0	0
NDUFB9	2.356334e-01	6.802248e-01	0.746095	1.000000e+00	1.000000e+00	0.474215	0	0	0
NDUFC1	3.744634e-01	7.332144e-01	0.672154	1.000000e+00	1.000000e+00	0.510608	0	0	0
NDUFC2-KCTD14	5.681381e-01	7.853712e-01	0.557490	1.000000e+00	1.000000e+00	0.572644	0	0	0
NDUFS1	3.744634e-01	7.332144e-01	0.663238	1.000000e+00	1.000000e+00	0.515181	0	0	0
NDUFS2	4.927997e-01	7.643207e-01	0.603643	1.000000e+00	1.000000e+00	0.546816	0	0	0
NDUFS3	4.161488e-01	7.441879e-01	0.650839	1.000000e+00	1.000000e+00	0.521608	0	0	0
NDUFS4	6.674131e-01	8.386357e-01	0.374598	4.795868e-01	1.000000e+00	0.732594	1	0	0
NDUFS5	4.161488e-01	7.441879e-01	0.650792	1.000000e+00	1.000000e+00	0.521633	0	0	0
NDUFS6	5.250759e-01	7.728329e-01	0.593154	1.000000e+00	1.000000e+00	0.552582	0	0	0
NDUFS7	4.927997e-01	7.643207e-01	0.602479	1.000000e+00	1.000000e+00	0.547453	0	0	0
NDUFS8	5.492250e-01	7.791923e-01	0.564581	1.120772e-01	1.000000e+00	2.659266	0	1	0
NDUFV1	4.161488e-01	7.441879e-01	0.650005	1.000000e+00	1.000000e+00	0.522043	0	0	0
NDUFV2	5.250759e-01	7.728329e-01	0.593197	1.000000e+00	1.000000e+00	0.552558	0	0	0
NDUFV3	3.744634e-01	7.332144e-01	0.667822	1.000000e+00	1.000000e+00	0.512824	0	0	0
NEB	2.716168e-03	1.742268e-01	3.186111	5.929694e-01	1.000000e+00	0.163826	11	0	7
NEBL	1.911461e-01	6.559907e-01	0.792717	2.994821e-01	1.000000e+00	1.330901	10	0	3
NECAB1	7.433069e-01	8.667271e-01	0.311174	7.973142e-02	1.000000e+00	3.025229	1	1	0
NECAB2	3.744634e-01	7.332144e-01	0.665332	1.000000e+00	1.000000e+00	0.514103	0	0	0
NECAB3	4.558074e-01	7.535294e-01	0.630485	1.000000e+00	1.000000e+00	0.532334	0	0	0
NECAP1	4.161488e-01	7.441879e-01	0.651227	1.000000e+00	1.000000e+00	0.521405	0	0	0
NECAP2	4.927997e-01	7.643207e-01	0.615630	1.000000e+00	1.000000e+00	0.540301	0	0	0
NEDD1	8.622647e-01	9.215593e-01	0.212595	2.890139e-01	1.000000e+00	1.390004	2	0	0
NEDD4	2.356334e-01	6.802248e-01	0.747929	1.000000e+00	1.000000e+00	0.473346	0	0	0
NEDD4L	1.629344e-01	6.355974e-01	0.820558	1.937801e-01	1.000000e+00	1.935559	1	1	1
NEDD8-MDP1	4.161488e-01	7.441879e-01	0.641326	1.000000e+00	1.000000e+00	0.526594	0	0	0
NEDD9	4.161488e-01	7.441879e-01	0.657601	1.000000e+00	1.000000e+00	0.518093	0	0	0
NEFH	7.678846e-04	1.053922e-01	4.013897	1.000000e+00	1.000000e+00	0.018063	0	0	3
NEFL	5.084110e-02	4.597868e-01	1.535707	2.764795e-01	1.000000e+00	1.456683	0	1	1
NEFM	2.111790e-01	6.655186e-01	0.763416	1.309511e-01	1.000000e+00	2.474527	3	2	2
NEGR1	1.033162e-01	5.640538e-01	1.093403	5.673578e-01	1.000000e+00	0.312493	2	0	2
NEIL1	5.250759e-01	7.728329e-01	0.580689	1.000000e+00	1.000000e+00	0.559513	0	0	0
NEIL2	3.744634e-01	7.332144e-01	0.677084	1.000000e+00	1.000000e+00	0.508096	0	0	0
NEIL3	3.462624e-02	4.183387e-01	1.652439	1.000000e+00	1.000000e+00	0.191582	0	0	1
NEK1	2.385264e-02	3.757243e-01	1.781442	1.000000e+00	1.000000e+00	0.168395	0	0	1
